Date,Regular_Price,Discounted_Price,Discount_Rate,Promotion_Type,Promotion_Duration,Month,Month_Sin,Month_Cos,Day_of_Week,Is_Holiday,Supermarket_Type,Location_Type,Store_Traffic,Planned_Promotions_7_Days,Planned_Promotions_30_Days,Sales_Volume
2023-08-02,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,2,0,Big,City Center,1122,0,0,128
2023-08-03,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,3,0,Big,Rural,300,0,0,108
2023-08-04,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,4,0,Medium,City Center,999,0,0,100
2023-08-05,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,5,0,Big,City Center,1164,0,2,122
2023-08-06,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,6,0,Medium,City Center,946,3,0,96
2023-08-07,5.0,5.0,0.0,BOGO,2,8,-0.8660254037844383,-0.5000000000000003,0,0,Medium,City Center,1062,0,0,117
2023-08-08,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,1,0,Medium,Suburban,589,0,0,107
2023-08-09,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,2,0,Small,Suburban,491,0,5,80
2023-08-10,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,3,0,Medium,Rural,233,0,3,100
2023-08-11,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,4,0,Big,Suburban,750,0,0,123
2023-08-12,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,5,0,Big,Suburban,776,0,0,114
2023-08-13,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,6,0,Medium,City Center,1085,0,0,99
2023-08-14,5.0,5.0,0.0,BOGO,4,8,-0.8660254037844383,-0.5000000000000003,0,0,Medium,City Center,991,0,0,121
2023-08-15,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,1,0,Big,City Center,1224,0,0,115
2023-08-16,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,2,0,Medium,Suburban,550,0,2,102
2023-08-17,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,3,0,Big,City Center,1166,0,0,115
2023-08-18,5.0,4.217601872925631,0.15647962541487398,Percentage,3,8,-0.8660254037844383,-0.5000000000000003,4,0,Medium,Rural,301,0,0,129
2023-08-19,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,5,0,Medium,Suburban,560,0,0,110
2023-08-20,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,6,0,Small,Suburban,492,0,0,86
2023-08-21,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,0,0,Medium,Rural,221,0,0,101
2023-08-22,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,1,0,Medium,Suburban,637,0,0,112
2023-08-23,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,2,0,Big,Suburban,736,0,6,108
2023-08-24,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,3,0,Big,Suburban,678,1,8,126
2023-08-25,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,4,0,Big,Suburban,704,0,0,125
2023-08-26,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,5,0,Big,City Center,1282,0,0,123
2023-08-27,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,6,0,Big,City Center,1153,0,0,125
2023-08-28,5.0,5.0,0.0,Flash Sale,4,8,-0.8660254037844383,-0.5000000000000003,0,0,Small,City Center,883,1,0,128
2023-08-29,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,1,0,Medium,City Center,992,0,0,103
2023-08-30,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,2,0,Medium,Suburban,607,0,0,104
2023-08-31,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,3,0,Big,Suburban,779,0,0,117
2023-09-01,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,4,0,Medium,Rural,272,0,0,99
2023-09-02,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,5,0,Medium,Suburban,543,0,0,102
2023-09-03,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,6,0,Big,City Center,1125,0,0,119
2023-09-04,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,0,0,Small,Suburban,482,0,0,84
2023-09-05,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,1,0,Medium,City Center,1048,0,3,102
2023-09-06,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,2,0,Medium,Suburban,513,0,0,96
2023-09-07,5.0,5.0,0.0,Flash Sale,2,9,-1.0,-1.8369701987210297e-16,3,0,Medium,City Center,917,0,0,157
2023-09-08,5.0,5.0,0.0,Flash Sale,3,9,-1.0,-1.8369701987210297e-16,4,0,Big,Rural,302,0,0,184
2023-09-09,5.0,5.0,0.0,BOGO,1,9,-1.0,-1.8369701987210297e-16,5,0,Medium,City Center,1083,0,0,120
2023-09-10,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,6,0,Small,Suburban,524,0,2,74
2023-09-11,5.0,5.0,0.0,BOGO,3,9,-1.0,-1.8369701987210297e-16,0,0,Big,Suburban,844,0,5,150
2023-09-12,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,1,0,Medium,Rural,303,0,3,100
2023-09-13,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,2,0,Medium,City Center,920,0,0,96
2023-09-14,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,3,0,Small,City Center,807,0,0,67
2023-09-15,5.0,5.0,0.0,Flash Sale,3,9,-1.0,-1.8369701987210297e-16,4,0,Small,City Center,850,0,0,115
2023-09-16,5.0,5.0,0.0,BOGO,1,9,-1.0,-1.8369701987210297e-16,5,0,Big,Rural,330,0,0,144
2023-09-17,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,6,0,Big,City Center,1123,0,0,106
2023-09-18,5.0,5.0,0.0,BOGO,2,9,-1.0,-1.8369701987210297e-16,0,0,Medium,Rural,279,0,0,125
2023-09-19,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,1,0,Medium,Suburban,673,0,0,96
2023-09-20,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,2,0,Big,City Center,1250,0,0,121
2023-09-21,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,3,0,Big,Suburban,694,0,0,112
2023-09-22,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,4,0,Medium,Suburban,659,0,0,100
2023-09-23,5.0,5.0,0.0,BOGO,1,9,-1.0,-1.8369701987210297e-16,5,0,Big,City Center,1138,3,0,144
2023-09-24,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,6,0,Small,Suburban,474,0,5,81
2023-09-25,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,0,0,Big,Rural,336,0,4,122
2023-09-26,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,1,0,Medium,City Center,1038,0,5,105
2023-09-27,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,2,0,Big,City Center,1118,0,0,118
2023-09-28,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,3,0,Big,Rural,330,2,0,124
2023-09-29,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,4,0,Small,City Center,789,0,2,83
2023-09-30,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,5,0,Medium,Rural,327,0,0,99
2023-10-01,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,6,0,Medium,Suburban,629,0,3,97
2023-10-02,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,0,0,Big,City Center,1149,0,0,111
2023-10-03,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,1,0,Medium,Rural,403,0,0,102
2023-10-04,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,2,0,Medium,City Center,1021,0,0,98
2023-10-05,5.0,5.0,0.0,Flash Sale,3,10,-0.8660254037844385,0.5,3,0,Big,Suburban,731,0,6,185
2023-10-06,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,4,0,Medium,City Center,923,0,8,102
2023-10-07,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,5,0,Big,Suburban,611,0,0,117
2023-10-08,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,6,0,Medium,Rural,380,0,0,99
2023-10-09,5.0,3.6656714420485956,0.26686571159028083,Percentage,3,10,-0.8660254037844385,0.5,0,0,Small,Suburban,464,0,7,114
2023-10-10,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,1,0,Small,Suburban,537,0,4,79
2023-10-11,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,2,0,Big,Suburban,690,0,0,117
2023-10-12,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,3,0,Big,Rural,450,0,8,118
2023-10-13,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,4,0,Big,Rural,354,2,4,120
2023-10-14,5.0,5.0,0.0,BOGO,1,10,-0.8660254037844385,0.5,5,0,Medium,Suburban,612,0,0,115
2023-10-15,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,6,0,Small,City Center,803,0,0,80
2023-10-16,5.0,5.0,0.0,BOGO,2,10,-0.8660254037844385,0.5,0,0,Big,Rural,344,0,0,146
2023-10-17,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,1,0,Small,Rural,301,0,0,81
2023-10-18,5.0,2.7606373533126742,0.44787252933746513,Percentage,4,10,-0.8660254037844385,0.5,2,0,Medium,City Center,1039,0,2,157
2023-10-19,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,3,0,Small,Suburban,509,0,2,80
2023-10-20,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,4,0,Medium,Suburban,699,0,6,111
2023-10-21,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,5,0,Big,City Center,1196,0,0,119
2023-10-22,5.0,5.0,0.0,BOGO,4,10,-0.8660254037844385,0.5,6,0,Big,Suburban,728,0,0,133
2023-10-23,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,0,0,Medium,City Center,972,0,6,97
2023-10-24,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,1,0,Medium,Rural,352,0,0,100
2023-10-25,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,2,0,Big,City Center,1249,0,0,118
2023-10-26,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,3,0,Small,City Center,705,0,0,77
2023-10-27,5.0,5.0,0.0,Flash Sale,4,10,-0.8660254037844385,0.5,4,0,Big,Suburban,740,2,0,176
2023-10-28,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,5,0,Big,City Center,1133,0,0,109
2023-10-29,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,6,0,Big,Suburban,681,0,6,121
2023-10-30,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,0,0,Small,City Center,847,0,0,82
2023-10-31,5.0,4.101813160128149,0.17963736797437027,Percentage,4,10,-0.8660254037844385,0.5,1,0,Small,Suburban,444,0,8,97
2023-11-01,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,2,0,Big,City Center,1151,0,0,183
2023-11-02,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,3,0,Small,Rural,183,0,0,115
2023-11-03,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,4,0,Small,Rural,183,1,0,125
2023-11-04,5.0,5.0,0.0,Flash Sale,2,11,-0.5000000000000003,0.8660254037844383,5,0,Medium,City Center,945,0,0,224
2023-11-05,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,6,0,Small,Rural,297,0,0,132
2023-11-06,5.0,3.463440558622578,0.30731188827548445,Percentage,2,11,-0.5000000000000003,0.8660254037844383,0,0,Medium,Suburban,608,0,0,223
2023-11-07,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,1,0,Big,City Center,1152,0,0,177
2023-11-08,5.0,3.589848728959231,0.28203025420815375,Percentage,2,11,-0.5000000000000003,0.8660254037844383,2,0,Big,Suburban,689,0,0,257
2023-11-09,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,3,0,Medium,City Center,1013,0,0,155
2023-11-10,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,4,0,Medium,City Center,993,0,0,145
2023-11-11,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,5,0,Big,Suburban,601,0,0,190
2023-11-12,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,6,0,Small,Rural,219,0,0,116
2023-11-13,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,0,0,Medium,Rural,316,0,0,147
2023-11-14,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,1,0,Big,Rural,376,2,1,179
2023-11-15,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,2,0,Small,Rural,306,0,0,126
2023-11-16,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,3,0,Small,Rural,234,0,0,118
2023-11-17,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,4,0,Medium,City Center,1038,0,0,149
2023-11-18,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,5,0,Medium,City Center,982,0,0,138
2023-11-19,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,6,0,Medium,Suburban,561,0,5,148
2023-11-20,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,0,0,Big,Suburban,719,0,0,181
2023-11-21,5.0,2.7457590646754237,0.45084818706491525,Percentage,4,11,-0.5000000000000003,0.8660254037844383,1,0,Medium,Suburban,696,0,0,248
2023-11-22,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,2,0,Medium,City Center,1123,0,0,151
2023-11-23,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,3,0,Medium,Suburban,632,0,0,151
2023-11-24,5.0,5.0,0.0,BOGO,4,11,-0.5000000000000003,0.8660254037844383,4,1,Small,City Center,791,0,0,142
2023-11-25,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,5,0,Big,Rural,278,0,0,177
2023-11-26,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,6,0,Medium,Rural,349,0,0,144
2023-11-27,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,0,0,Medium,City Center,935,0,0,144
2023-11-28,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,1,0,Medium,City Center,1028,0,0,155
2023-11-29,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,2,0,Big,City Center,1231,0,0,176
2023-11-30,5.0,5.0,0.0,None,0,11,-0.5000000000000003,0.8660254037844383,3,0,Medium,City Center,1033,0,0,146
2023-12-01,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,4,0,Medium,City Center,1044,0,2,149
2023-12-02,5.0,5.0,0.0,Flash Sale,3,12,-2.4492935982947064e-16,1.0,5,0,Small,Rural,156,0,2,178
2023-12-03,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,6,0,Small,City Center,832,0,0,119
2023-12-04,5.0,3.3508356048962407,0.32983287902075187,Percentage,4,12,-2.4492935982947064e-16,1.0,0,0,Big,City Center,1267,0,4,267
2023-12-05,5.0,4.170131946294538,0.16597361074109243,Percentage,4,12,-2.4492935982947064e-16,1.0,1,0,Small,Suburban,504,0,0,160
2023-12-06,5.0,3.6380325423035935,0.2723934915392813,Percentage,4,12,-2.4492935982947064e-16,1.0,2,0,Medium,City Center,1060,0,4,212
2023-12-07,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,3,0,Big,Suburban,696,0,0,178
2023-12-08,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,4,0,Big,Rural,329,0,5,165
2023-12-09,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,5,0,Medium,Rural,306,0,0,149
2023-12-10,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,6,0,Big,City Center,1269,0,0,184
2023-12-11,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,0,0,Big,City Center,1213,0,0,178
2023-12-12,5.0,3.3408065451746523,0.33183869096506957,Percentage,2,12,-2.4492935982947064e-16,1.0,1,0,Medium,Suburban,639,0,0,221
2023-12-13,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,2,0,Big,Suburban,720,0,9,184
2023-12-14,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,3,0,Big,Suburban,752,0,0,176
2023-12-15,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,4,0,Big,City Center,1293,0,7,180
2023-12-16,5.0,5.0,0.0,Flash Sale,4,12,-2.4492935982947064e-16,1.0,5,0,Big,City Center,1165,0,0,273
2023-12-17,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,6,0,Big,Suburban,784,0,6,176
2023-12-18,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,0,0,Medium,Rural,286,0,0,156
2023-12-19,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,1,0,Small,Suburban,421,0,6,129
2023-12-20,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,2,0,Big,Suburban,740,0,0,174
2023-12-21,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,3,0,Big,Suburban,736,0,0,180
2023-12-22,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,4,0,Medium,City Center,968,0,0,152
2023-12-23,5.0,3.619639342605614,0.27607213147887727,Percentage,1,12,-2.4492935982947064e-16,1.0,5,0,Small,City Center,784,0,0,175
2023-12-24,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,6,0,Medium,Suburban,626,0,0,143
2023-12-25,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,0,1,Medium,Suburban,687,0,0,148
2023-12-26,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,1,0,Big,Suburban,707,0,0,183
2023-12-27,5.0,5.0,0.0,Flash Sale,4,12,-2.4492935982947064e-16,1.0,2,0,Medium,Suburban,612,0,0,220
2023-12-28,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,3,0,Big,City Center,1209,0,0,182
2023-12-29,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,4,0,Big,Rural,392,0,0,171
2023-12-30,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,5,0,Big,Suburban,766,0,0,183
2023-12-31,5.0,5.0,0.0,None,0,12,-2.4492935982947064e-16,1.0,6,0,Small,City Center,873,0,0,116
2024-01-01,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,0,0,Big,City Center,1136,2,0,113
2024-01-02,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,1,0,Medium,Rural,315,0,0,95
2024-01-03,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,2,0,Big,City Center,1203,4,0,114
2024-01-04,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,3,0,Small,City Center,824,0,0,82
2024-01-05,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,4,0,Small,City Center,919,0,7,85
2024-01-06,5.0,5.0,0.0,BOGO,3,1,0.4999999999999999,0.8660254037844386,5,0,Big,Suburban,635,0,0,149
2024-01-07,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,6,0,Medium,Rural,316,0,0,97
2024-01-08,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,0,0,Small,Suburban,504,3,0,73
2024-01-09,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,1,0,Big,Suburban,745,0,0,122
2024-01-10,5.0,5.0,0.0,BOGO,4,1,0.4999999999999999,0.8660254037844386,2,0,Medium,Suburban,556,0,0,120
2024-01-11,5.0,5.0,0.0,Flash Sale,4,1,0.4999999999999999,0.8660254037844386,3,0,Small,City Center,819,0,0,116
2024-01-12,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,4,0,Big,Suburban,656,0,0,123
2024-01-13,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,5,0,Big,Rural,350,0,0,114
2024-01-14,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,6,0,Medium,City Center,1032,0,0,100
2024-01-15,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,0,0,Small,Suburban,540,0,0,79
2024-01-16,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,1,0,Big,Suburban,756,0,0,116
2024-01-17,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,2,0,Big,City Center,1155,0,0,117
2024-01-18,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,3,0,Big,City Center,1097,0,0,123
2024-01-19,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,4,0,Big,City Center,1279,0,0,118
2024-01-20,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,5,0,Big,Suburban,757,0,0,110
2024-01-21,5.0,5.0,0.0,BOGO,3,1,0.4999999999999999,0.8660254037844386,6,0,Big,Rural,426,0,0,139
2024-01-22,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,0,0,Big,City Center,1234,0,0,119
2024-01-23,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,1,0,Medium,Suburban,643,1,1,94
2024-01-24,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,2,0,Medium,Suburban,576,0,0,96
2024-01-25,5.0,5.0,0.0,Flash Sale,4,1,0.4999999999999999,0.8660254037844386,3,0,Medium,City Center,1034,0,0,149
2024-01-26,5.0,4.26398794676125,0.14720241064774997,Percentage,2,1,0.4999999999999999,0.8660254037844386,4,0,Medium,City Center,1002,0,0,115
2024-01-27,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,5,0,Small,Suburban,523,0,0,84
2024-01-28,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,6,0,Big,City Center,1131,0,0,116
2024-01-29,5.0,3.580036660643798,0.28399266787124033,Percentage,1,1,0.4999999999999999,0.8660254037844386,0,0,Small,City Center,953,0,2,120
2024-01-30,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,1,0,Big,Suburban,685,0,5,124
2024-01-31,5.0,5.0,0.0,None,0,1,0.4999999999999999,0.8660254037844386,2,0,Big,City Center,1202,0,0,124
2024-02-01,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,3,0,Small,Suburban,512,0,0,85
2024-02-02,5.0,5.0,0.0,BOGO,2,2,0.8660254037844385,0.5000000000000001,4,0,Big,Rural,494,1,0,148
2024-02-03,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,5,0,Medium,City Center,1013,0,0,95
2024-02-04,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,6,0,Medium,City Center,1005,0,0,104
2024-02-05,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,0,0,Small,Suburban,563,0,0,81
2024-02-06,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,1,0,Big,Suburban,716,0,0,115
2024-02-07,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,2,0,Big,Suburban,796,0,0,125
2024-02-08,5.0,3.575921314320889,0.28481573713582226,Percentage,4,2,0.8660254037844385,0.5000000000000001,3,0,Big,Rural,379,4,0,171
2024-02-09,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,4,0,Small,Suburban,541,0,0,79
2024-02-10,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,5,0,Medium,Suburban,669,0,4,100
2024-02-11,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,6,0,Big,Suburban,743,0,3,119
2024-02-12,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,0,0,Small,Suburban,426,0,0,85
2024-02-13,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,1,0,Big,City Center,1202,0,0,119
2024-02-14,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,2,0,Medium,City Center,1054,0,0,101
2024-02-15,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,3,0,Medium,City Center,1013,0,6,93
2024-02-16,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,4,0,Medium,Suburban,566,0,0,98
2024-02-17,5.0,2.5421608877602004,0.49156782244795993,Percentage,2,2,0.8660254037844385,0.5000000000000001,5,0,Medium,Suburban,635,0,0,189
2024-02-18,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,6,0,Big,City Center,1150,0,0,115
2024-02-19,5.0,5.0,0.0,BOGO,1,2,0.8660254037844385,0.5000000000000001,0,0,Small,Suburban,482,0,7,97
2024-02-20,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,1,0,Big,Suburban,722,0,0,122
2024-02-21,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,2,0,Medium,City Center,990,0,0,92
2024-02-22,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,3,0,Big,City Center,1224,0,0,124
2024-02-23,5.0,3.3370921041427515,0.3325815791714497,Percentage,1,2,0.8660254037844385,0.5000000000000001,4,0,Small,City Center,835,3,0,131
2024-02-24,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,5,0,Medium,Suburban,637,0,0,97
2024-02-25,5.0,5.0,0.0,BOGO,2,2,0.8660254037844385,0.5000000000000001,6,0,Medium,Suburban,590,0,0,125
2024-02-26,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,0,0,Medium,Suburban,605,0,6,101
2024-02-27,5.0,5.0,0.0,Flash Sale,1,2,0.8660254037844385,0.5000000000000001,1,0,Medium,Rural,281,0,0,146
2024-02-28,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,2,0,Medium,Suburban,646,0,0,91
2024-02-29,5.0,5.0,0.0,None,0,2,0.8660254037844385,0.5000000000000001,3,0,Big,Suburban,748,0,0,116
2024-03-01,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,4,0,Big,Suburban,743,0,0,119
2024-03-02,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,5,0,Medium,City Center,979,0,0,98
2024-03-03,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,6,0,Medium,City Center,999,0,3,97
